title,detail_url,org,price,delivery,scenarios,tags,cert_img
数据要素×一站式法律服务,https://dex.hubei-data.com/product/detail/293,北京市京师（上海）律师事务所,面议,线下交付,智慧交通，消费互联网，人工智能，气象气候，身份验证，民生服务，金融科技，智慧医疗，智慧城市，智能制造，智慧物流，保险科技，航空航天，智慧文旅，数字政务,['可交易'],
中科通达数据中台,https://dex.hubei-data.com/product/detail/292,武汉中科通达高新技术股份有限公司,面议,线下交付,智慧交通，金融科技，数字政务，民生服务，智慧城市，人工智能,"['合规认证', '可交易']",
中科通达视频图像综合应用平台,https://dex.hubei-data.com/product/detail/291,武汉中科通达高新技术股份有限公司,面议,线下交付,智慧交通，智慧城市，民生服务，人工智能,"['合规认证', '可交易']",
中科通达数智云OS,https://dex.hubei-data.com/product/detail/290,武汉中科通达高新技术股份有限公司,面议,线下交付,智慧交通，金融科技，数字政务，人工智能，民生服务,"['合规认证', '可交易']",
中科通达智慧运维管理平台,https://dex.hubei-data.com/product/detail/289,武汉中科通达高新技术股份有限公司,面议,线下交付,智慧交通，智慧城市，数字政务，人工智能,"['合规认证', '可交易']",
中科通达企业数字化运营管理平台,https://dex.hubei-data.com/product/detail/286,武汉中科通达高新技术股份有限公司,面议,线下交付,数字政务，人工智能,"['合规认证', '可交易']",
楼宇智慧运营产品,https://dex.hubei-data.com/product/detail/284,武汉洪山科技投资集团有限公司,面议,下载地址,智慧城市，民生服务,"['合规认证', '可交易']",
管网跟踪维护数据集,https://dex.hubei-data.com/product/detail/277,武汉光谷信息管网投资有限公司,面议,下载地址,智慧交通，智慧城市，数字政务，人工智能，智能制造，智慧物流，民生服务,"['合规认证', '可交易']",
BRT站点日客流分析,https://dex.hubei-data.com/product/detail/274,宜昌城发大数据有限公司,面议,下载地址,智慧城市，消费互联网，智慧文旅,"['合规认证', '可交易']",
农村人口聚集区产品,https://dex.hubei-data.com/product/detail/272,中科宇图科技股份有限公司,面议,下载地址,智慧城市，民生服务，数字政务,"['合规认证', '可交易']",
全国兴趣点POI产品,https://dex.hubei-data.com/product/detail/271,中科宇图科技股份有限公司,面议,下载地址,智慧城市，智慧交通，智慧物流，民生服务，金融科技,"['合规认证', '可交易']",
标准地址产品（12级）,https://dex.hubei-data.com/product/detail/269,中科宇图科技股份有限公司,面议,下载地址,智慧交通，智慧城市，保险科技，金融科技，数字政务，民生服务，人工智能，智慧物流，智慧文旅，智慧医疗,"['合规认证', '可交易']",
人工智能红绿灯系统,https://dex.hubei-data.com/product/detail/267,汉江智行科技有限公司,面议,下载地址,智慧交通，智慧城市，科学实验，民生服务，人工智能，智慧物流,"['合规认证', '可交易']",
全渠道智能零售生态数据应用,https://dex.hubei-data.com/product/detail/265,武汉家家养的牛生物科技有限公司,面议,下载地址,暂无,"['合规认证', '可交易']",
企业详情信息核验--测试,https://dex.hubei-data.com/product/detail/264,贵州数据宝网络科技有限公司,面议,下载地址,暂无,"['合规认证', '可交易']",
2023年江西省招投标项目统计分析报告,https://dex.hubei-data.com/product/detail/263,江西省政服通信息技术有限公司,面议,下载地址,智慧交通，金融科技，人工智能，智慧城市，智慧医疗，数字政务，民生服务，智能制造，消费互联网，智慧文旅,"['合规认证', '可交易']",
数据运营服务,https://dex.hubei-data.com/product/detail/262,江西省政服通信息技术有限公司,面议,线下交付,暂无,"['合规认证', '可交易']",
企业融资担保业务数据集,https://dex.hubei-data.com/product/detail/261,武汉光谷科技融资担保有限公司,面议,下载地址,金融科技,"['合规认证', '可交易']",
平安指数,https://dex.hubei-data.com/product/detail/258,全景智联（武汉）科技有限公司,面议,下载地址,智慧城市，数字政务，身份验证，民生服务，人工智能,"['合规认证', '可交易']",
平安监测,https://dex.hubei-data.com/product/detail/257,全景智联（武汉）科技有限公司,面议,下载地址,身份验证，人工智能，民生服务，数字政务，智慧城市,"['合规认证', '可交易']",
极验IP风险库,https://dex.hubei-data.com/product/detail/256,武汉极意网络科技有限公司,面议,API接口,智慧交通，金融科技，智慧城市，数字政务，身份验证，人工智能，消费互联网，智慧文旅，民生服务,"['合规认证', '可交易']",
极验行为验证,https://dex.hubei-data.com/product/detail/255,武汉极意网络科技有限公司,面议,下载地址,智慧交通，身份验证，民生服务，人工智能，金融科技，智慧城市，消费互联网，智慧文旅，数字政务,"['合规认证', '可交易']",
极验设备风险库,https://dex.hubei-data.com/product/detail/254,武汉极意网络科技有限公司,面议,API接口,暂无,"['合规认证', '可交易']",
停车分布模型,https://dex.hubei-data.com/product/detail/251,黄冈市城投停车场建设运营有限公司,面议,下载地址,智慧交通,"['合规认证', '可交易']",
多式联运运费贷,https://dex.hubei-data.com/product/detail/250,湖北供应链物流公共信息服务股份有限公司,面议,下载地址,金融科技，智慧物流,"['合规认证', '可交易']",
常年法律顾问服务,https://dex.hubei-data.com/product/detail/249,广东卓建律师事务所,面议,线下交付,智慧交通，金融科技，气象气候，智慧医疗，智慧城市，保险科技，航空航天，科学实验，数字政务，智慧文旅，智慧物流，智能制造，消费互联网，人工智能，民生服务，身份验证,['可交易'],
AI大模型能力聚合平台,https://dex.hubei-data.com/product/detail/246,中国移动通信集团设计院有限公司,面议,线下交付,暂无,"['合规认证', '可交易']",
身份证OCR识别,https://dex.hubei-data.com/product/detail/244,贵州数据宝网络科技有限公司,面议,线下交付,身份验证，人工智能,"['合规认证', '可交易']",
短信服务,https://dex.hubei-data.com/product/detail/242,贵州数据宝网络科技有限公司,面议,线下交付,消费互联网，人工智能,"['合规认证', '可交易']",
企业微信私有化,https://dex.hubei-data.com/product/detail/240,北京畅邮空间信息技术有限公司,面议,线下交付,数字政务，消费互联网，身份验证,"['合规认证', '可交易']",
实人认证h5,https://dex.hubei-data.com/product/detail/237,贵州数据宝网络科技有限公司,面议,API接口,身份验证，人工智能,"['合规认证', '可交易']",
企业详情信息核验,https://dex.hubei-data.com/product/detail/236,贵州数据宝网络科技有限公司,面议,API接口,身份验证,"['合规认证', '可交易']",
元信任网络安全保险,https://dex.hubei-data.com/product/detail/235,中国移动通信集团设计院有限公司,面议,线下交付,暂无,['可交易'],
软件产品度量服务,https://dex.hubei-data.com/product/detail/234,中国移动通信集团设计院有限公司,面议,线下交付,暂无,['可交易'],
元信任一体化全程可信安全防护服务,https://dex.hubei-data.com/product/detail/233,中国移动通信集团设计院有限公司,面议,线下交付,暂无,"['合规认证', '可交易']",
城市运行管理服务平台产品-专项场景及行业应用,https://dex.hubei-data.com/product/detail/231,哈尔滨哈工智慧嘉利通科技股份有限公司,面议,线下交付,智慧城市，数字政务,"['合规认证', '可交易']",
武汉酸柠檬企业管理咨询有限公司,https://dex.hubei-data.com/product/detail/226,武汉酸柠檬企业管理咨询有限公司,面议,线下交付,暂无,"['合规认证', '可交易']",
首义智慧房管洞察分析,https://dex.hubei-data.com/product/detail/225,武汉首义数字产业投资发展有限公司,面议,下载地址,智慧城市，民生服务，数字政务,"['合规认证', '可交易']",
系统接口集成服务,https://dex.hubei-data.com/product/detail/223,湖北创赢科技有限公司,面议,线下交付,智慧医疗,"['合规认证', '可交易']",
CT血管分析,https://dex.hubei-data.com/product/detail/222,湖北创赢科技有限公司,面议,线下交付,智慧医疗,"['合规认证', '可交易']",
放射信息子系统,https://dex.hubei-data.com/product/detail/217,湖北创赢科技有限公司,面议,线下交付,智慧医疗,"['合规认证', '可交易']",
