apiAccessPermissions,apiApplicationScenarios,apiBuyPermissions,apiUpdateRequency,auditOpinion,auditStatus,buyCount,code,collCount,collectTime,commentNum,commodityAttribute,commodityType,companyName,cplb,createTime,createTime_begin,createTime_end,dataAcquisition,dataArea,dataClassification,dataFormat,dataIndustry,dataIntroduce,dataPermission,dataPrice,dataSector,dataSource,dataStartTime,dataType,dataUrl,dateEndTime,deleted,deliveryMethod,downCount,effectiveDes,finishTime,freeCount,homeUrl,id,industryName,industryType,isDeleted,isFace,jfxt,keys,logoUrl,longTime,name,notes,pageUrl,periodValidity,productCommitment,productReviewReports,productStatus,publishType,replaceTime,sectorName,supplierIntroduce,tenantId,updateBy,updateTime,version,viewCount
,,,,通过,1,2,,1,2022-02-18 10:16:08,,1,2,合肥大智慧财汇数据科技有限公司,,2022-03-14 10:27:06,,,,all,2,,"1452570030065696770,1452570067478888449",,2,,"1452570554785710082,1452570323880886273",,2027-12-30,2,http://www.finchina.com,2027-12-30,0,,0,,,,,1503195985329348609,"软件信息服务,金融",,0,1,数据集,,http://www.bigdatadex.com.cn/oss/bdup.prod/authentication/1640331291976_公司logo.jpg,,财汇金融数据库,"金融大数据包括海量的金融数据，包括股票债券、基金理财、宏观经济、区域经济等，为国内所有托管行在内的95%以上银行、保险、基金公司、券商提供金融数据服务，广泛应用于交易、投资监督、估值核算、风控等多应用场景。

目前，大智慧财汇已构建出具有自身特色的“大数据”体系，形成财汇金融大数据和风控大数据两大数据服务平台。财汇大数据服务平台集数据服务、产品服务及数据解决方案于一体，并可提供智能化数据生产技术的输出服务。",,,,,0,,,"企业服务,金融服务",,,admin,2026-01-25 00:16:05,842,831
,,,,通过,1,0,,0,,,1,1,安徽龙讯信息科技有限公司,,2022-03-28 08:45:01,,,,ah,2,,1469503280247799809,,2,,"1452570598934953985,1452570235813085186",,2022-01-01,,,2022-01-01,0,,0,,,,,1508243728439046146,公共数据,,0,1,API,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1648428298219_新媒体账号.png,,政务新媒体账号信息,获取样本库内的微信公众号、新浪微博、今日头条、抖音短视频等政务新媒体账号基本信息，包括名称、主体、层级、认证日期、运行状态、图标和二维码、账号简介等,,,,,0,,,"人工智能,生活服务",,,2881692679@qq.com,2026-01-25 00:16:05,821,819
,,,,通过,1,0,,0,,,1,1,安徽龙讯信息科技有限公司,,2022-03-28 09:09:56,,,,ah,2,,1469503280247799809,,2,,"1452570235813085186,1452570598934953985",,2022-01-01,,,2022-12-31,0,,0,,,,,1508249999284236289,公共数据,,0,1,API,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1648429794889_新媒体账号.png,,微信公众号文章数据,提供公众号文章详情信息，文章数据中包含标题、原文链接、正文、发布时间、分组序号、封面图片等,,,,,0,,,"人工智能,生活服务",,,2881692679@qq.com,2026-01-25 00:16:04,849,847
,,,,通过,1,0,,0,2022-03-28 16:57:28,,1,3,国网安徽省电力有限公司合肥供电公司,,2022-03-28 17:04:53,,,,ah,2,,"1452570067478888449,1469503280247799809",,2,,"1452570435235463169,1452570554785710082",,,0,以报告形式提供,,0,,0,,,,,1508369524063334401,"公共数据,金融",,0,1,数据咨询服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1648458148428_图片1.png,,基于电力消费指数的城市经济发展分析,基于用电量及业扩报装变化情况，构建电力消费指数，从区域、产业、行业等多个维度开展分析，以衡量电力消费水平及发展趋势，直观展现城市总体发展指数及各区域、产业发展指数，为政府部门提供决策参考。主要包含六大板块：面向全市、区域、产业、行业开展多维动态指数全景分析、全是电力指数市场风向标分析、区域指数动态分析、产业态势走向分析、社会全行业指数分析、重点企业指数分析，以电力数据为主，并与宏观经济数据相结合的方式，实时监测各区域产业发展趋势与特色，关注政策性产业转移的实际效果，以及各区域间上下游产业链的贯通情况等。,,30,,,0,,,"城市管理,金融服务",,,hfgd1186,2026-01-25 00:16:04,859,857
,,,,通过,1,0,,0,2019-09-01 10:58:57,,1,2,北京熠智科技有限公司,,2022-04-06 11:07:46,,,,all,2,,1471431600979853314,,2,,1452570512343547905,,2019-09-01,,https://yeez.tech,2020-08-31,0,,0,,,,,1511541143921356802,其他,,0,1,数据集,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1649214214841_01.png,,灯光数据,本数据总计约224万余条，具体参数包含：灯光灰度值，所在省份、城市、经纬度、区县。下载的数据文件总计在5G左右。,,,,,0,,,教育科研,,,Yeez2022,2026-01-25 00:16:04,825,823
,,,,通过,1,0,,0,2022-05-12 09:57:26,,1,6,安徽国麒科技有限公司,,2022-05-12 10:00:34,,,,all,2,,1452570030065696770,,2,,"1483744340954181633,1452570598934953985,1452570554785710082,1452570512343547905,1452570235813085186,1452570279287046145,1452570435235463169,1452570368210485250",,,3,无,,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1652406369395_0b70e35e-fc1d-4e58-aada-c72deb57c7df.png,1524570192507695106,软件信息服务,,0,1,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1652406348213_国麒logo.jpg,,大规模复杂知识图谱管理系统V1.0,将知识图谱作为整个系统的核心，突破传统的文档管理系统，引入个性化技术，将搜索问答，实体链接，实体抽取，自动构建，自动关系抽取，文本生成，图计算等功能结合，实现文旅、金融、人力资源、电力、教育、医疗等众多领域的应用。,,,,,0,,,"交通运输,人工智能,医疗健康,城市管理,教育科研,物联网,生活服务,金融服务",,,admin,2026-01-25 00:16:03,728,724
,,,,通过,1,0,,0,2022-06-09 18:09:24,,1,6,翼健（上海）信息科技有限公司,,2022-06-09 18:26:46,,,,all,2,,1452570030065696770,,2,,"1483744340954181633,1452570554785710082,1452570235813085186,1452570323880886273,1452570435235463169,1452570512343547905",,,3,https://www.basebit.me/,,0,,0,,,,,1534844445342130177,软件信息服务,,0,1,存储和管理工具,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1654770325048_xdp.png,,大数据应用开放平台（数据接入）,数据接入功能需实现多源异构的数据接入，通过数据采集技术，如实时同步、批量同步、数据库事务日志同步、API对接和数据填报等，同时通过跨网前置传输、数据加密传输、等手段保证数据采集过程的安全、稳定和可靠。支持MYSQL、HDFS等主流数据库类型的数据接入。,,,,,0,,,"人工智能,企业服务,医疗健康,城市管理,教育科研,金融服务",,,basebitai001,2026-01-25 00:16:03,791,789
,,,,通过,1,0,,0,2022-06-09 18:28:48,,1,6,翼健（上海）信息科技有限公司,,2022-06-09 18:29:47,,,,all,2,,1452570030065696770,,2,,"1452570235813085186,1452570323880886273,1452570435235463169,1452570473806282754,1452570512343547905,1452570554785710082,1483744340954181633",,,3,https://www.basebit.me/,,0,,0,,,,,1534845200899858433,软件信息服务,,0,1,存储和管理工具,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1654770584855_xdp.png,,大数据应用开放平台（数据上传）,原始数据上传也是一个重要的数据对接方式。对于小型数据集，平台提供了一个网页界面，用户可以在其中将数据直接上传到平台上，形成数据集。,,,,,0,,,"人工智能,企业服务,医疗健康,城市管理,广告营销,教育科研,金融服务",,,basebitai001,2026-01-25 00:16:03,792,790
,,,,通过,1,0,,0,2022-06-09 18:36:25,,1,6,翼健（上海）信息科技有限公司,,2022-06-09 18:39:37,,,,all,2,,1452570030065696770,,2,,"1452570235813085186,1452570323880886273,1452570435235463169,1452570473806282754,1452570512343547905,1452570554785710082,1483744340954181633,1452570598934953985",,,3,https://www.basebit.me/,,0,,0,,,,,1534847675262394370,软件信息服务,,0,1,数据治理工具,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1654771174763_xdp.png,,大数据应用开放平台（数据治理工具）,"构建数据治理服务体系,以及基于数据应用场景以及事件所需的平台数据，完成数据从接入、清洗、融合、加工的数据全生命周期治理服务。",,,,,0,,,"人工智能,企业服务,医疗健康,城市管理,广告营销,教育科研,生活服务,金融服务",,,basebitai001,2026-01-25 00:16:02,801,799
,,,,通过,1,0,,0,2022-06-09 18:40:35,,1,6,翼健（上海）信息科技有限公司,,2022-06-09 18:41:25,,,,all,2,,1452570030065696770,,2,,"1452570235813085186,1452570323880886273,1452570435235463169,1452570473806282754,1452570512343547905,1452570554785710082,1452570598934953985,1483744340954181633",,,3,https://www.basebit.me/,,0,,0,,,,,1534848132055654402,软件信息服务,,0,1,存储和管理工具,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1654771269513_xdp.png,,大数据应用开放平台（数据资源管理）,"数据接入与清洗工作完成后，建立大数据基础平台的资源目录，通过建立资源目录，方便用户查找平台上的数据资源。平台用户通过设置数据过滤条件对数据资源进行查找，返回的结果会包括匹配数据记录的数量以及这些数据记录所在的数据集。数据过滤条件的可选维度都来自于数据集的属性。实现平台用户能够通过设置过滤条件的层级，搭建一个自定义的资源目录。
平台提供可配置的数据资源目录。用户通过设置资源目录展示的层级，可以搭建了一个自定义的资源目录。在这个资源目录里，用户可以在左侧设置过滤条件，数据过滤条件的可选维度都来自于数据集的属性。",,,,,0,,,"人工智能,企业服务,医疗健康,城市管理,广告营销,教育科研,生活服务,金融服务",,,basebitai001,2026-01-25 00:16:02,790,788
,,,,通过,1,0,,0,2022-06-09 18:42:40,,1,6,翼健（上海）信息科技有限公司,,2022-06-09 18:43:29,,,,all,2,,1452570030065696770,,2,,"1452570235813085186,1452570323880886273,1452570435235463169,1452570473806282754,1452570512343547905,1452570554785710082,1452570598934953985,1483744340954181633",,,3,https://www.basebit.me/,,0,,0,,,,,1534848652220653570,软件信息服务,,0,1,存储和管理工具,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1654771408009_xdp.png,,大数据应用开放平台（数据协作）,项目协作功能可以通过独自新建项目或者与其他用户进行协作，完成对数据的分析、挖掘等应用。能够实现项目的发起者创建一个项目后，可以决定邀请哪些用户加入该项目，可以通过智能检索等手段找到项目所需要的数据集，也可通过应用广场找到项目所需的应用。当所有项目成员获得所有数据集和应用的使用授权后，可以启动该项目。,,,,,0,,,"人工智能,企业服务,医疗健康,城市管理,广告营销,教育科研,生活服务,金融服务",,,basebitai001,2026-01-25 00:16:02,800,798
,,,,通过,1,0,,0,2022-06-09 19:04:20,,1,6,翼健（上海）信息科技有限公司,,2022-06-09 19:05:53,,,,all,2,,1452570030065696770,,2,,"1452570235813085186,1452570323880886273,1452570473806282754,1452570435235463169,1452570512343547905,1452570554785710082,1452570598934953985,1483744340954181633",,,3,https://www.basebit.me/,,0,,0,,,,,1534854287054168065,软件信息服务,,0,1,存储和管理工具,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1654772751081_xdp.png,,大数据应用开放平台（数据应用）,应用广场功能需要为平台使用者提供了常用的第三方应用工具，包括Rstudio、JupyterLab、Dashboard等常用的数据科学应用工具，方便用户进一步无缝的对自己的数据进行动态的统计分析和建模挖掘，将结果即时的导出和存储分享。,,,,,0,,,"人工智能,企业服务,医疗健康,城市管理,广告营销,教育科研,生活服务,金融服务",,,basebitai001,2026-01-25 00:16:01,801,799
,,,,通过,1,0,,0,2022-06-09 19:07:43,,1,6,翼健（上海）信息科技有限公司,,2022-06-09 19:08:09,,,,all,2,,1452570030065696770,,2,,"1452570235813085186,1452570323880886273,1452570435235463169,1452570368210485250,1452570473806282754,1452570512343547905,1452570554785710082,1452570598934953985,1483744340954181633",,,3,https://www.basebit.me/,,0,,0,,,,,1534854859425669122,软件信息服务,,0,1,存储和管理工具,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1654772884981_xdp.png,,大数据应用开放平台（区块链）,开发数据血缘的浏览器，当查找一个数据单元的来龙去脉时，浏览器显示数据单元来源于哪一个数据源、数据集，以及在各步骤的取值，在每个数据集详情中可以查看数据集的使用溯源，查看数据的血缘关系。,,,,,0,,,"人工智能,企业服务,医疗健康,城市管理,广告营销,教育科研,物联网,生活服务,金融服务",,,basebitai001,2026-01-25 00:16:01,800,798
,,,,通过,1,0,,0,2022-06-09 19:09:29,,1,6,翼健（上海）信息科技有限公司,,2022-06-09 19:09:34,,,,all,2,,1452570030065696770,,2,,"1452570235813085186,1452570323880886273,1452570435235463169,1452570473806282754,1452570512343547905,1452570554785710082,1452570598934953985,1483744340954181633",,,3,https://www.basebit.me/,,0,,0,,,,,1534855214356062210,软件信息服务,,0,1,存储和管理工具,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1654772959201_xdp.png,,大数据应用开放平台（平台联盟）,支持多个数据平台进行交互，实现各平台的数据发现、授权、以及资源目录共享。针对使用多地域、多机构数据的使用，除了能查询到，还提供了隐私安全的计算方式。,,,,,0,,,"人工智能,企业服务,医疗健康,城市管理,广告营销,教育科研,生活服务,金融服务",,,basebitai001,2026-01-25 00:16:01,836,834
,,,,通过,1,0,,0,2022-06-09 19:10:56,,1,6,翼健（上海）信息科技有限公司,,2022-06-09 19:12:29,,,,all,2,,1452570030065696770,,2,,"1483744340954181633,1452570598934953985",,,3,https://www.basebit.me/,,0,,0,,,,,1534855949806297089,软件信息服务,,0,1,数据应用程序,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1654773128579_PF1.png,,"探路者系列	""辅助决策（CDSS）""",结合历史真实病历统计分析+临床诊疗知识库构建诊疗合理性核心。知识库通过录入大量医学参考文献、教材等，实现内容的结构化 处理(OCR识别，段落标注、矢量归一)，最终形成知识图谱;同时利用 深度学习技术，将医院自己的高质量病历输入模型进行训练，学习出本医 院的诊疗合理性模型，以知识库和规则库为基础和红线，再辅以模型联合 作为临床辅助决策的建议  ,,,,,0,,,"医疗健康,生活服务",,,basebitai001,2026-01-25 00:16:00,796,794
,,,,通过,1,0,,0,2022-06-09 19:32:36,,1,6,翼健（上海）信息科技有限公司,,2022-06-09 19:32:42,,,,all,2,,1452570030065696770,,2,,1483744340954181633,,,3,https://www.basebit.me/,,0,,0,,,,,1534861035030798338,软件信息服务,,0,1,数据应用程序,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1654774351772_先行者2.png,,先行者-临床科研/试验 ,基于隐私安全计算构建科研与生信的一体化大数据平台，通过数据采集与治理，构建医疗主数据，形成高质量数据资产;基 于患者主索引，整合形成患者全息视图;构建检索引擎，支持科研数据检索;构建临床科研协作应用实现队列管理、病种库管理、项目管理、 CRF设计、入组管理、方式管理、伦理文件管理、和统计分析等。在保证数据安全和个人隐私以及数据授权使用的前提下，围绕医教研开展课 题、单病种、临床试验等临床科研工作。,,,,,0,,,医疗健康,,,basebitai001,2026-01-25 00:16:00,797,795
,,,,通过,1,0,,0,2022-06-09 19:33:53,,1,6,翼健（上海）信息科技有限公司,,2022-06-09 19:36:52,,,,all,2,,1452570030065696770,,2,,1483744340954181633,,,3,https://www.basebit.me/,,0,,0,,,,,1534862086404399105,软件信息服务,,0,1,数据应用程序,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1654774600308_探路者.png,,病历质控,"通过对真实病历和医疗文书的分析和总结，提炼出临床医 生对于特定患者的某种疾病治疗的方法和规律，通过AI模型的训练实现
病历文书机器自动阅读，针对病历文书书写的规范性监控、逻辑性判断
及前后描述一致性分析，实现运行病历的内涵质控服务，针对病历量大
的痛点，由人工抽检模式升级为全院病历机器自检和自动化评分，严重
缺陷病历实时检出，重点复核，全面提升终末质控效率。",,,,,0,,,医疗健康,,,basebitai001,2026-01-25 00:16:00,806,804
,,,,通过,1,0,,0,2022-06-20 16:46:36,,1,6,合肥竹云信息科技有限公司,,2022-06-20 16:50:32,,,,ah,2,,1452570030065696770,,2,,1452570323880886273,,,,https://www.bamboocloud.com/,,0,,0,,,,,1538806490261446657,软件信息服务,,0,1,数据安全工具,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1655714994734_LOGO.png,,统一身份与访问控制（IAM）,"为组织提供用户电子身份全生命周期闭环管理，实现用户信息集中存储以及用户在各应用系统中账号的集中管理。产品侧重内部用户、供应商、外部人员、合作伙伴的统一身份管理，将客户分散于各个应用系统中的用户数据统一集中管理，实现组织用户身份集中管理与存储，并实现用户身份全生命周期闭环的常态化管理，从技术和管理层面，彻底解决私建账号、僵尸账号、离职账号未及时收回而带来的安全风险，最终实现组织用户身份的精准化、自动化、安全化管理。
为Web应用、移动应用、PC端等多渠道登录提供多种认证方式及认证组合，旨为组织打造一款创新型、功能全面的统一安全认证服务平台。",,,,,0,,,企业服务,,,hfzy2022,2026-01-25 00:15:59,804,802
,,,,通过,1,0,,0,2022-06-20 16:52:31,,1,6,合肥竹云信息科技有限公司,,2022-06-20 16:53:08,,,,ah,2,,1452570030065696770,,2,,1452570323880886273,,,,https://www.bamboocloud.com/,,0,,0,,,,,1538807146217037826,软件信息服务,,0,1,数据安全工具,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1655715179102_LOGO.png,,IDaaS,竹云 IDaaS（英文全称：Identity as a Service）产品旨在为组织提供统一身份管理、统一安全认证、单点登录、智能风险控制、安全合规审计、身份大数据等云端身份安全服务能力，保护企业的一切连接，为数字身份安全赋能，实现为互联网应用、企业自建应用及云端SaaS应用身份安全保驾护航。,,,,,0,,,企业服务,,,hfzy2022,2026-01-25 00:15:59,801,799
,,,,同意,1,0,,0,2022-06-23 15:16:02,,1,6,安徽商信政通信息技术股份有限公司,,2022-06-23 15:15:17,,,,all,2,,1452570030065696770,,2,,1452570323880886273,,,3,http://www.suncn.com.cn/suncnoa/web/solution_zwyth.html,,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1655968425147_22.jpg,1539869684191027201,软件信息服务,,0,1,数据治理工具,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1655968371080_suncn_logo.png,,政府数字化业务中台解决方案,政府数字化业务中台解决方案旨在为用户提供统一的业务底层支撑能力平台，其中主要包含统一支撑引擎层、技术框架层、模块及接口服务层。基于本解决方案可快速实现机构、人员、消息、流程、内容的统一及政府业务数字化场景的快速搭建。,,,,,0,,,企业服务,,,sxzt001,2026-01-25 00:15:58,808,806
